username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-20 14:20;74;230;"New York State’s attorney general has accused New York City of committing fraud by inflating the value of yellow taxi medallions and demanded $810 million from the city to compensate the thousands of cabdrivers who are saddled with debthttps://nyti.ms/2SYRtik";;;;"1230572856297304068";https://twitter.com/nytimes/status/1230572856297304068
;2020-02-20 14:10;52;284;"Elizabeth Warren’s strong performance in the Democratic debate helped her campaign raise more money — $2.8 million — on Wednesday than any day in all of 2019. But whether it can help her regain ground lost after Iowa and New Hampshire is unclear.https://nyti.ms/2P8zghm";;;;"1230570330164531200";https://twitter.com/nytimes/status/1230570330164531200
;2020-02-20 14:00;26;105;"It is the tale of a recluse in plain sight, a man left to compulsively wander the place he called home. A friend gave him a dubious title: The Phantom of Ninth Street.https://nyti.ms/2V9DBVk";;;;"1230567863100084224";https://twitter.com/nytimes/status/1230567863100084224
;2020-02-20 13:40;87;295;"More Americans than ever are saying climate change should be a priority for the president and Congress. But the polling gap between Democrats and Republicans is wider on the issue than any other.https://nyti.ms/37IsxRx";;;;"1230562789745283075";https://twitter.com/nytimes/status/1230562789745283075
;2020-02-20 13:20;81;210;"Some Chinese business leaders are taking an unusual public stand against the government, saying that efforts to stop the coronavirus outbreak are hurting the lives and livelihoods of millions while contributing little to the containment efforthttps://nyti.ms/2SK41v6";;;;"1230557756030996480";https://twitter.com/nytimes/status/1230557756030996480
;2020-02-20 13:00;44;102;"Here are answers from health and travel experts to readers’ common questions about the coronavirus and travelhttps://nyti.ms/39QMLde";;;;"1230552745461133312";https://twitter.com/nytimes/status/1230552745461133312
;2020-02-20 12:50;55;157;"The U.S. has publicly blamed Russia for a sweeping cyberattack last fall on the former Soviet republic of Georgia. It affected thousands of websites, disrupted government operations, and interrupted TV broadcasts, including that of the national TV station.https://nyti.ms/2T0MQ7t";;;;"1230550200042823680";https://twitter.com/nytimes/status/1230550200042823680
;2020-02-20 12:40;23;71;"Demonstrators outside “West Side Story” performances have called for Amar Ramasar to be removed from the cast over allegations that he sent explicit photos to another dancer while at the New York City Ballet. The show says he's staying.https://nyti.ms/2v3Yfvb";;;;"1230547687893872640";https://twitter.com/nytimes/status/1230547687893872640
;2020-02-20 12:38;284;974;"Breaking News: Roger Stone, the Republican political consultant who portrayed himself as the dirty trickster of U.S. politics, was sentenced to more than 3 years in prison for obstructing a congressional inquiry in a bid to protect President Trump.https://nyti.ms/2V7jlDD";;;;"1230547299874607106";https://twitter.com/nytimes/status/1230547299874607106
;2020-02-20 12:30;23;59;"A pileup involving more than 100 vehicles on a highway south of Montreal has killed 2 people and injured dozens more. Authorities say it may have been caused by a sudden whiteout.https://nyti.ms/2T1MoG8";;;;"1230545158590140416";https://twitter.com/nytimes/status/1230545158590140416
;2020-02-20 12:20;20;159;"Saturday’s caucuses in Nevada, where nearly 30% of residents are Latino, will be the first test of 2020 Democratic candidates' efforts to build a robust Latino voter basehttps://nyti.ms/37EBM5e";;;;"1230542648731152384";https://twitter.com/nytimes/status/1230542648731152384
;2020-02-20 12:10;624;2507;"USC is making tuition free for students from families with incomes of $80,000 or less. And recognizing the high cost of living in California, the university will no longer include the value of a home in calculations used to determine financial need.https://nyti.ms/2SKBLZt";;;;"1230540154311520256";https://twitter.com/nytimes/status/1230540154311520256
;2020-02-20 12:00;35;92;"Amazon, which stocks more than 100 million items, is working to avoid disruptions from the coronavirus as the outbreak continues to shut down and slow factories in Chinahttps://nyti.ms/2HDvcBh";;;;"1230537672558596096";https://twitter.com/nytimes/status/1230537672558596096
;2020-02-20 11:50;18;132;"After taking attacks from all sides at the Democratic debate Wednesday night, Michael Bloomberg is facing voters and the news media at a campaign event in Utahhttps://nyti.ms/2HIi0v0";;;;"1230535098950393856";https://twitter.com/nytimes/status/1230535098950393856
;2020-02-20 11:40;57;114;"New restrictions have made it close to impossible to send cars from New York overseas, and a busy industry has ground to a halthttps://nyti.ms/2vP0nqV";;;;"1230532572209348614";https://twitter.com/nytimes/status/1230532572209348614
;2020-02-20 11:29;74;145;"A man burst into London Central Mosque and stabbed another man. The suspect was subdued by people at the mosque and arrested.https://nyti.ms/2HFlPkD";;;;"1230529854350745601";https://twitter.com/nytimes/status/1230529854350745601
;2020-02-20 11:20;98;223;"A private prison company wants to operate an immigration detention center in McFarland, California – a town that is home to thousands of undocumented farm workershttps://nyti.ms/2TdbYrV";;;;"1230527566735380481";https://twitter.com/nytimes/status/1230527566735380481
;2020-02-20 11:00;25;161;"One way to check in on the state of the natural world? Disappear — with your family — in Indonesia’s jungles for two weeks.https://nyti.ms/2HGD8SA";;;;"1230522535315410946";https://twitter.com/nytimes/status/1230522535315410946
;2020-02-20 10:40;39;115;"As commercial drones get bigger, lift more, fly farther and become more abundant, they will lead the way in gauging public opinion about whether the sky should become a commercial highwayhttps://nyti.ms/2Pafp11";;;;"1230517493594238976";https://twitter.com/nytimes/status/1230517493594238976
;2020-02-20 10:20;113;238;"The electric chair is being used again in Tennessee, where 4 of the past 5 men put to death have chosen it over lethal injection. No other state has used it since 2013.https://nyti.ms/2SGYMMD";;;;"1230512452590284808";https://twitter.com/nytimes/status/1230512452590284808
;2020-02-20 10:00;60;149;"As public health officials look for clues to one of the biggest uncertainties about the coronavirus epidemic — whether it will eventually expand rapidly beyond China — they are closely studying clusters of cases that have emerged recently in Japanhttps://nyti.ms/37IJDi7";;;;"1230507446273290240";https://twitter.com/nytimes/status/1230507446273290240
;2020-02-20 09:50;295;480;"A German gunman driven by racism and conspiracy theories opened fire on 2 bars frequented by immigrants, killing 9 and shocking the nationhttps://nyti.ms/2Pb1x6P";;;;"1230504907901427712";https://twitter.com/nytimes/status/1230504907901427712
;2020-02-20 09:40;48;129;"Images of victims of child sexual abuse recirculate on the internet — seemingly forever. What are tech companies doing to stop this? Listen to today's episode of The Daily.https://nyti.ms/37CoPcc";;;;"1230502387409924099";https://twitter.com/nytimes/status/1230502387409924099
;2020-02-20 09:30;132;1064;"Elizabeth Warren took the debate stage Wednesday with one task: to reassert herself in a race where attention had slipped away from her. She did not wait to be called on.https://nyti.ms/2SJLdfu";;;;"1230499872849219585";https://twitter.com/nytimes/status/1230499872849219585
;2020-02-20 09:20;50;101;"MGM Resorts International, the casino and hotel giant, acknowledged that it was the victim of a data breach last yearhttps://nyti.ms/3bUUSHK";;;;"1230497350638034944";https://twitter.com/nytimes/status/1230497350638034944
;2020-02-20 09:07;39;162;"6 Democrats took the stage at Wednesday's debate in Las Vegas, 3 days before the Nevada caucuses. Among them was a new face: former Mayor Michael Bloomberg of New York. Watch the highlights. https://nyti.ms/39MzQJt pic.twitter.com/guGBuIQvFH";;;;"1230494277828055040";https://twitter.com/nytimes/status/1230494277828055040
;2020-02-20 09:00;43;157;"Esther Scott, an actress who made a career of being the familiar face of nurturing but sometimes strict characters in over 70 movies and many TV shows — including “Boyz N the Hood” and “Dreamgirls” — died on Friday in Los Angeles. She was 66.https://nyti.ms/2udd2mT";;;;"1230492320522522624";https://twitter.com/nytimes/status/1230492320522522624
;2020-02-20 08:40;120;631;"In Opinion "You can’t buy a debate performance, and that’s why Mike Bloomberg’s on Wednesday night mattered so much. This was the man talking, not the money," writes Frank Bruni.https://nyti.ms/2PbwkjM";;;;"1230487295758827522";https://twitter.com/nytimes/status/1230487295758827522
;2020-02-20 08:33;46;102;"L Brands is selling a majority stake of Victoria’s Secret to a private equity firm, and its chief, Leslie Wexner, is stepping downhttps://nyti.ms/39ScmT0";;;;"1230485634843893760";https://twitter.com/nytimes/status/1230485634843893760
;2020-02-20 08:30;15;60;"Morning briefing: Here's what you need to know to start your dayhttps://nyti.ms/2vLyT5x";;;;"1230484796129845248";https://twitter.com/nytimes/status/1230484796129845248
;2020-02-20 08:20;116;330;"“I don’t dare go home,” said Dr. Pierre Chan, a gastroenterologist at a public hospital in Hong Kong, who this month examined 5 patients with the coronavirus. “You never know: I could be asymptomatic. Maybe a tiny bit of the virus got onto my clothes.”https://nyti.ms/2SJxHbW";;;;"1230482248366985216";https://twitter.com/nytimes/status/1230482248366985216
